seed,fold,feature_set,model,balanced_accuracy,f1,roc_auc,average_precision,precision,recall
2026,2,clinical_only,gradient_boosting,0.475,0.72,0.55,0.8274691199323553,0.6923076923076923,0.75
2026,3,clinical_only,gradient_boosting,0.7,0.8888888888888888,0.9,0.9654761904761905,0.8,1.0
2026,4,clinical_only,gradient_boosting,0.6515151515151515,0.7,0.7272727272727273,0.8713064713064713,0.7777777777777778,0.6363636363636364
2026,0,clinical_only,svm_rbf,0.9583333333333333,0.9565217391304348,0.9833333333333334,0.9935897435897435,1.0,0.9166666666666666
2026,1,clinical_only,svm_rbf,0.5166666666666667,0.7692307692307693,0.36666666666666664,0.6713376900876901,0.7142857142857143,0.8333333333333334
2026,2,clinical_only,svm_rbf,0.8583333333333334,0.9166666666666666,0.7833333333333334,0.8905004173386527,0.9166666666666666,0.9166666666666666
2026,3,clinical_only,svm_rbf,0.7583333333333333,0.88,0.8833333333333333,0.9530525030525031,0.8461538461538461,0.9166666666666666
2026,4,clinical_only,svm_rbf,0.7727272727272727,0.7058823529411765,0.9090909090909091,0.9633264462809917,1.0,0.5454545454545454
2026,0,clinical_only,mlp_sklearn,0.4583333333333333,0.7857142857142857,0.8833333333333334,0.9609699940582294,0.6875,0.9166666666666666
2026,1,clinical_only,mlp_sklearn,0.3333333333333333,0.64,0.41666666666666663,0.7692447054579408,0.6153846153846154,0.6666666666666666
2026,2,clinical_only,mlp_sklearn,0.5583333333333333,0.8148148148148148,0.65,0.8399234480116834,0.7333333333333333,0.9166666666666666
2026,3,clinical_only,mlp_sklearn,0.375,0.6923076923076923,0.5166666666666666,0.7850088024720377,0.6428571428571429,0.75
2026,4,clinical_only,mlp_sklearn,0.44696969696969696,0.6666666666666666,0.48484848484848486,0.7173126116307935,0.6153846153846154,0.7272727272727273
2026,0,video_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2026,1,video_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2026,2,video_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2026,3,video_only,dummy_most_frequent,0.5,0.8275862068965517,0.5,0.7058823529411765,0.7058823529411765,1.0
2026,4,video_only,dummy_most_frequent,0.5,0.7857142857142857,0.5,0.6470588235294118,0.6470588235294118,1.0
2026,0,video_only,dummy_stratified,0.5333333333333333,0.6956521739130435,0.5333333333333333,0.7201426024955437,0.7272727272727273,0.6666666666666666
2026,1,video_only,dummy_stratified,0.5333333333333333,0.6956521739130435,0.5333333333333333,0.7201426024955437,0.7272727272727273,0.6666666666666666
2026,2,video_only,dummy_stratified,0.3916666666666667,0.6086956521739131,0.3916666666666667,0.6653297682709447,0.6363636363636364,0.5833333333333334
2026,3,video_only,dummy_stratified,0.25,0.5217391304347826,0.25,0.625668449197861,0.5454545454545454,0.5
2026,4,video_only,dummy_stratified,0.356060606060606,0.5454545454545454,0.356060606060606,0.5916383082158483,0.5454545454545454,0.5454545454545454
2026,0,video_only,logistic_regression,0.8166666666666667,0.8695652173913043,0.8833333333333333,0.9563131313131313,0.9090909090909091,0.8333333333333334
2026,1,video_only,logistic_regression,0.5916666666666667,0.6666666666666666,0.7333333333333334,0.9013167388167388,0.7777777777777778,0.5833333333333334
2026,2,video_only,logistic_regression,0.575,0.75,0.6333333333333333,0.8314093314093315,0.75,0.75
2026,3,video_only,logistic_regression,0.9166666666666667,0.9090909090909091,0.9333333333333333,0.9791666666666666,1.0,0.8333333333333334
2026,4,video_only,logistic_regression,0.8181818181818181,0.7777777777777778,0.8030303030303031,0.9127886002886002,1.0,0.6363636363636364
2026,0,video_only,random_forest,0.7166666666666667,0.8333333333333334,0.8666666666666667,0.9453444703444703,0.8333333333333334,0.8333333333333334
2026,1,video_only,random_forest,0.4916666666666667,0.6363636363636364,0.5166666666666666,0.8182977357609711,0.7,0.5833333333333334
2026,2,video_only,random_forest,0.475,0.72,0.5666666666666667,0.8171313095945449,0.6923076923076923,0.75
2026,3,video_only,random_forest,0.9583333333333333,0.9565217391304348,0.95,0.9833333333333333,1.0,0.9166666666666666
2026,4,video_only,random_forest,0.8181818181818181,0.7777777777777778,0.8636363636363636,0.9382496291587201,1.0,0.6363636363636364
2026,0,video_only,gradient_boosting,0.6166666666666667,0.8,0.8666666666666667,0.9515873015873015,0.7692307692307693,0.8333333333333334
2026,1,video_only,gradient_boosting,0.3333333333333333,0.64,0.48333333333333334,0.8060502610134964,0.6153846153846154,0.6666666666666666
